CustomerID,TotalOrders,TotalItems,TotalRevenue,AvgOrderValue,UniqueProducts,FavCategory,FirstPurchase,LastPurchase,CustomerLifeDays,AvgDaysBetweenOrders
13505,24,89,3301.74,137.5725,23,Beauty,2022-01-25,2023-11-30,674,28.083333333333332
13506,29,130,4059.45,139.98103448275862,26,Beauty,2022-02-10,2023-12-14,672,23.17241379310345
13507,25,133,5015.18,200.6072,24,Home Decor,2022-01-24,2023-12-12,687,27.48
13508,31,147,3676.39,118.59322580645161,27,Home Decor,2022-01-24,2023-12-15,690,22.258064516129032
13509,22,99,3325.79,151.1722727272727,22,Kitchen,2022-01-17,2023-11-14,666,30.272727272727273
13510,22,99,3518.55,159.9340909090909,21,Kitchen,2022-01-18,2023-12-08,689,31.318181818181817
13511,28,125,4382.31,156.51107142857146,26,Electronics,2022-06-09,2023-12-19,558,19.928571428571427
13512,19,98,4056.87,213.5194736842105,19,Kitchen,2022-01-24,2023-12-17,692,36.421052631578945
13513,24,104,3817.68,159.07,24,Toys & Games,2022-01-09,2023-12-15,705,29.375
13514,20,87,2384.1000000000004,119.20500000000001,19,Beauty,2022-01-17,2023-10-03,624,31.2
13515,25,138,4153.22,166.1288,23,Kitchen,2022-01-14,2023-12-06,691,27.64
13516,26,135,4432.86,170.49461538461537,24,Toys & Games,2022-01-21,2023-11-21,669,25.73076923076923
13517,33,168,5830.17,176.6718181818182,31,Clothing,2022-02-16,2023-09-19,580,17.575757575757574
13518,29,125,4074.7,140.50689655172414,27,Kitchen,2022-03-02,2023-10-25,602,20.75862068965517
13519,17,73,2086.7999999999997,122.75294117647057,17,Kitchen,2022-01-16,2023-12-24,707,41.588235294117645
13520,23,91,3103.53,134.93608695652173,22,Clothing,2022-01-02,2023-11-07,674,29.304347826086957
13521,21,91,2533.91,120.66238095238094,21,Garden,2022-01-19,2023-12-19,699,33.285714285714285
13522,28,131,5967.22,213.115,25,Home Decor,2022-01-04,2023-12-16,711,25.392857142857142
13523,15,57,1756.6100000000001,117.10733333333334,15,Kitchen,2022-01-10,2023-11-21,680,45.333333333333336
13524,23,110,4760.19,206.96478260869563,21,Beauty,2022-01-04,2023-10-21,655,28.47826086956522
13525,29,108,2854.7,98.43793103448276,29,Stationery,2022-01-23,2023-12-28,704,24.275862068965516
13526,25,122,4191.29,167.6516,23,Kitchen,2022-01-19,2023-12-30,710,28.4
13527,25,117,5471.8099999999995,218.87239999999997,24,Stationery,2022-03-01,2023-12-24,663,26.52
13528,28,112,4464.0,159.42857142857142,25,Kitchen,2022-02-10,2023-12-19,677,24.178571428571427
13529,32,152,4352.15,136.0046875,28,Kitchen,2022-01-29,2023-11-20,660,20.625
13530,24,110,5195.87,216.49458333333334,23,Beauty,2022-02-07,2023-12-18,679,28.291666666666668
13531,22,104,4609.34,209.51545454545456,19,Clothing,2022-02-06,2023-12-24,686,31.181818181818183
13532,25,120,4447.88,177.9152,25,Stationery,2022-02-12,2023-12-29,685,27.4
13533,24,117,3895.02,162.2925,23,Beauty,2022-02-13,2023-12-01,656,27.333333333333332
13534,24,110,3409.2999999999997,142.05416666666665,22,Home Decor,2022-01-26,2023-12-08,681,28.375
13535,14,60,2139.32,152.80857142857144,14,Beauty,2022-01-12,2023-11-18,675,48.214285714285715
13536,20,105,4417.31,220.86550000000003,20,Beauty,2022-02-01,2023-11-13,650,32.5
13537,26,106,3593.39,138.2073076923077,25,Electronics,2022-02-18,2023-10-18,607,23.346153846153847
13538,32,138,4599.6,143.7375,31,Beauty,2022-01-31,2023-12-15,683,21.34375
13539,17,70,2166.03,127.41352941176471,16,Beauty,2022-02-04,2023-09-10,583,34.294117647058826
13540,33,164,5542.57,167.95666666666665,30,Stationery,2022-01-19,2023-12-05,685,20.757575757575758
13541,31,144,5653.7300000000005,182.37838709677422,31,Kitchen,2022-01-24,2023-12-09,684,22.06451612903226
13542,19,82,1668.3200000000002,87.80631578947369,16,Home Decor,2022-01-04,2023-09-27,631,33.21052631578947
13543,19,90,4246.0599999999995,223.47684210526313,19,Kitchen,2022-01-26,2023-12-12,685,36.05263157894737
13544,18,78,3352.29,186.23833333333334,16,Kitchen,2022-01-04,2023-07-31,573,31.833333333333332
13545,22,96,2881.41,130.9731818181818,20,Beauty,2022-03-03,2023-12-21,658,29.90909090909091
13546,30,131,4635.79,154.52633333333333,29,Beauty,2022-01-24,2023-10-08,622,20.733333333333334
13547,29,138,4950.52,170.70758620689656,26,Beauty,2022-02-08,2023-10-26,625,21.551724137931036
13548,26,101,2805.0,107.88461538461539,26,Home Decor,2022-03-15,2023-12-30,655,25.192307692307693
13549,22,101,4142.37,188.28954545454545,21,Home Decor,2022-01-09,2023-11-10,670,30.454545454545453
13550,31,122,5054.46,163.04709677419356,28,Stationery,2022-01-27,2023-12-04,676,21.806451612903224
13551,30,137,4227.27,140.90900000000002,29,Beauty,2022-01-13,2023-11-26,682,22.733333333333334
13552,22,99,4982.61,226.48227272727271,20,Beauty,2022-01-02,2023-12-17,714,32.45454545454545
13553,24,129,4115.14,171.46416666666667,24,Home Decor,2022-03-24,2023-12-18,634,26.416666666666668
13554,22,110,3930.22,178.64636363636362,21,Toys & Games,2022-01-28,2023-12-05,676,30.727272727272727
13555,20,91,2775.76,138.788,20,Clothing,2022-01-17,2023-11-29,681,34.05
13556,29,135,4606.97,158.86103448275864,29,Stationery,2022-01-28,2023-12-03,674,23.24137931034483
13557,23,108,3960.36,172.1895652173913,22,Kitchen,2022-01-02,2023-12-09,706,30.695652173913043
13558,17,62,2029.85,119.40294117647058,17,Kitchen,2022-01-10,2023-12-03,692,40.705882352941174
13559,16,73,2754.68,172.1675,15,Beauty,2022-01-31,2023-10-29,636,39.75
13560,22,108,4226.650000000001,192.12045454545458,22,Electronics,2022-03-04,2023-12-13,649,29.5
13561,22,104,3516.83,159.85590909090908,19,Electronics,2022-02-06,2023-12-01,663,30.136363636363637
13562,24,101,3009.98,125.41583333333334,23,Kitchen,2022-02-07,2023-11-19,650,27.083333333333332
13563,18,69,3527.22,195.95666666666665,18,Electronics,2022-01-26,2023-11-15,658,36.55555555555556
13564,23,103,3815.77,165.90304347826086,21,Stationery,2022-01-29,2023-10-18,627,27.26086956521739
13565,27,111,4447.38,164.71777777777777,27,Beauty,2022-02-01,2023-12-17,684,25.333333333333332
13566,29,146,6731.91,232.13482758620688,27,Clothing,2022-01-30,2023-11-15,654,22.551724137931036
13567,28,125,3418.67,122.09535714285714,28,Toys & Games,2022-02-04,2023-12-21,685,24.464285714285715
13568,23,102,2825.63,122.85347826086957,22,Home Decor,2022-01-14,2023-12-12,697,30.304347826086957
13569,20,93,3207.6400000000003,160.382,18,Toys & Games,2022-02-20,2023-11-26,644,32.2
13570,22,111,4023.06,182.86636363636364,22,Garden,2022-01-21,2023-11-09,657,29.863636363636363
13571,21,78,2679.4500000000003,127.59285714285716,20,Stationery,2022-03-31,2023-12-12,621,29.571428571428573
13572,16,77,2465.61,154.100625,14,Kitchen,2022-03-10,2023-12-20,650,40.625
13573,31,148,6048.6,195.11612903225807,30,Stationery,2022-03-15,2023-12-30,655,21.129032258064516
13574,16,84,4122.05,257.628125,14,Home Decor,2022-01-08,2023-12-13,704,44.0
13575,25,129,4051.02,162.0408,24,Stationery,2022-01-17,2023-12-19,701,28.04
13576,26,107,3645.05,140.19423076923078,24,Kitchen,2022-01-15,2023-11-18,672,25.846153846153847
13577,25,124,5238.13,209.5252,25,Kitchen,2022-02-23,2023-12-31,676,27.04
13578,18,74,2388.1800000000003,132.67666666666668,18,Beauty,2022-02-09,2023-12-29,688,38.22222222222222
13579,21,105,4903.38,233.49428571428572,21,Home Decor,2022-02-28,2023-11-04,614,29.238095238095237
13580,26,112,4489.02,172.6546153846154,25,Home Decor,2022-02-16,2023-11-29,651,25.03846153846154
13581,24,105,2887.07,120.29458333333334,23,Stationery,2022-01-24,2023-12-20,695,28.958333333333332
13582,22,126,4480.88,203.67636363636365,22,Stationery,2022-01-22,2023-12-25,702,31.90909090909091
13583,25,100,4434.610000000001,177.38440000000003,25,Beauty,2022-01-27,2023-12-29,701,28.04
13584,30,137,3985.55,132.85166666666666,30,Stationery,2022-01-08,2023-12-31,722,24.066666666666666
13585,24,105,3437.2799999999997,143.22,22,Stationery,2022-01-14,2023-09-24,618,25.75
13586,16,79,2714.6,169.6625,14,Home Decor,2022-05-11,2023-12-13,581,36.3125
13587,31,152,4542.53,146.5332258064516,30,Clothing,2022-02-19,2023-11-22,641,20.677419354838708
13588,25,93,3517.06,140.6824,25,Kitchen,2022-02-02,2023-11-30,666,26.64
13589,25,135,5369.1900000000005,214.76760000000002,22,Stationery,2022-02-19,2023-12-30,679,27.16
13590,21,96,3263.43,155.40142857142857,20,Home Decor,2022-02-17,2023-11-11,632,30.095238095238095
13591,19,91,4567.849999999999,240.41315789473683,17,Kitchen,2022-01-10,2023-12-28,717,37.73684210526316
13592,26,136,4801.47,184.6719230769231,24,Beauty,2022-01-21,2023-12-21,699,26.884615384615383
13593,17,80,2007.21,118.07117647058824,17,Home Decor,2022-05-05,2023-12-28,602,35.411764705882355
13594,28,124,3979.2599999999998,142.11642857142857,27,Clothing,2022-01-02,2023-12-23,720,25.714285714285715
13595,23,105,3363.7400000000002,146.2495652173913,21,Stationery,2022-03-17,2023-12-14,637,27.695652173913043
13596,30,136,4842.34,161.41133333333335,30,Beauty,2022-01-12,2023-12-22,709,23.633333333333333
13597,25,108,4768.26,190.7304,25,Beauty,2022-02-11,2023-11-27,654,26.16
13598,15,74,2964.77,197.65133333333333,14,Beauty,2022-03-18,2023-11-22,614,40.93333333333333
13599,17,71,3207.5299999999997,188.67823529411763,16,Kitchen,2022-01-01,2023-12-28,726,42.705882352941174
13600,22,105,3798.63,172.665,22,Stationery,2022-01-26,2023-11-20,663,30.136363636363637
13601,21,95,3736.2599999999998,177.91714285714284,20,Electronics,2022-01-02,2023-12-19,716,34.095238095238095
13602,21,96,3094.4,147.35238095238097,20,Toys & Games,2022-01-11,2023-12-11,699,33.285714285714285
13603,23,77,2941.91,127.9091304347826,22,Electronics,2022-01-14,2023-12-24,709,30.82608695652174
13604,22,104,3348.7799999999997,152.21727272727273,20,Stationery,2022-01-09,2023-12-15,705,32.04545454545455
13605,27,139,4539.34,168.1237037037037,26,Beauty,2022-01-06,2023-12-28,721,26.703703703703702
13606,35,168,5633.43,160.95514285714287,32,Stationery,2022-01-06,2023-12-20,713,20.37142857142857
13607,15,65,2584.4500000000003,172.29666666666668,15,Stationery,2022-03-04,2023-12-08,644,42.93333333333333
13608,27,112,3509.98,129.99925925925925,23,Garden,2022-01-02,2023-11-12,679,25.14814814814815
13609,25,104,3644.31,145.7724,24,Stationery,2022-05-02,2023-11-30,577,23.08
13610,19,89,3436.6,180.8736842105263,19,Kitchen,2022-01-06,2023-11-17,680,35.78947368421053
13611,30,139,4259.07,141.969,28,Stationery,2022-03-26,2023-11-23,607,20.233333333333334
13612,25,110,4358.68,174.34720000000002,23,Beauty,2022-01-17,2023-12-23,705,28.2
13613,19,72,2392.4900000000002,125.92052631578949,19,Kitchen,2022-01-05,2023-09-17,620,32.63157894736842
13614,30,139,4944.08,164.80266666666665,28,Kitchen,2022-02-06,2023-12-30,692,23.066666666666666
13615,26,104,3305.82,127.14692307692309,25,Toys & Games,2022-01-12,2023-12-05,692,26.615384615384617
13616,23,84,2950.82,128.29652173913044,22,Kitchen,2022-01-10,2023-12-09,698,30.347826086956523
13617,24,113,4493.14,187.21416666666667,23,Electronics,2022-01-12,2023-12-06,693,28.875
13618,25,122,3110.43,124.4172,23,Toys & Games,2022-01-29,2023-12-18,688,27.52
13619,22,96,2747.0099999999998,124.8640909090909,21,Stationery,2022-02-12,2023-11-02,628,28.545454545454547
13620,28,148,3815.53,136.26892857142857,25,Stationery,2022-02-02,2023-12-04,670,23.928571428571427
13621,21,114,4009.08,190.90857142857143,21,Garden,2022-01-24,2023-12-04,679,32.333333333333336
13622,29,131,4964.59,171.19275862068966,27,Kitchen,2022-05-24,2023-12-31,586,20.20689655172414
13623,21,112,4628.11,220.38619047619045,20,Clothing,2022-02-21,2023-12-28,675,32.142857142857146
13624,20,102,3566.98,178.349,20,Kitchen,2022-02-28,2023-11-06,616,30.8
13625,26,125,4877.58,187.59923076923076,23,Toys & Games,2022-01-23,2023-12-07,683,26.26923076923077
13626,32,150,5262.41,164.4503125,31,Beauty,2022-01-12,2023-12-25,712,22.25
13627,22,100,3916.17,178.00772727272727,20,Kitchen,2022-01-11,2023-12-13,701,31.863636363636363
13628,20,81,2735.68,136.784,20,Stationery,2022-03-06,2023-08-24,536,26.8
13629,18,87,3285.11,182.50611111111112,17,Stationery,2022-01-14,2023-12-20,705,39.166666666666664
13630,26,121,3529.9900000000002,135.76884615384617,26,Toys & Games,2022-01-07,2023-12-20,712,27.384615384615383
13631,22,108,3077.56,139.8890909090909,22,Toys & Games,2022-01-28,2023-12-02,673,30.59090909090909
13632,26,103,3153.19,121.27653846153846,25,Kitchen,2022-01-16,2023-12-27,710,27.307692307692307
13633,27,127,3820.56,141.50222222222223,27,Stationery,2022-01-26,2023-12-11,684,25.333333333333332
13634,28,124,4368.47,156.01678571428573,25,Kitchen,2022-01-11,2023-11-14,672,24.0
13635,20,91,3010.77,150.5385,19,Beauty,2022-01-03,2023-12-02,698,34.9
13636,24,105,3347.5499999999997,139.48125,21,Home Decor,2022-01-01,2023-09-24,631,26.291666666666668
13637,32,128,6486.75,202.7109375,32,Beauty,2022-01-02,2023-12-07,704,22.0
13638,25,93,2920.3199999999997,116.81279999999998,25,Kitchen,2022-01-16,2023-12-28,711,28.44
13639,30,122,3506.61,116.887,28,Home Decor,2022-01-05,2023-12-21,715,23.833333333333332
13640,26,128,4530.55,174.25192307692308,24,Toys & Games,2022-02-01,2023-11-19,656,25.23076923076923
13641,25,101,4306.88,172.2752,21,Beauty,2022-01-02,2023-12-28,725,29.0
13642,25,109,3917.86,156.7144,24,Stationery,2022-02-23,2023-12-07,652,26.08
13643,22,99,2840.96,129.13454545454545,21,Kitchen,2022-01-06,2023-12-30,723,32.86363636363637
13644,20,96,3776.8599999999997,188.843,19,Beauty,2022-03-08,2023-11-19,621,31.05
13645,32,141,4187.08,130.84625,31,Stationery,2022-01-06,2023-12-21,714,22.3125
13646,24,120,3534.04,147.25166666666667,23,Beauty,2022-01-16,2023-12-17,700,29.166666666666668
13647,24,104,5099.15,212.4645833333333,23,Beauty,2022-01-14,2023-12-29,714,29.75
13648,35,170,5673.02,162.08628571428574,33,Stationery,2022-01-26,2023-11-27,670,19.142857142857142
13649,16,77,2559.76,159.985,15,Home Decor,2022-01-21,2023-11-30,678,42.375
13650,23,91,3579.87,155.64652173913043,23,Kitchen,2022-01-23,2023-12-24,700,30.434782608695652
13651,31,139,6910.91,222.9325806451613,28,Beauty,2022-01-05,2023-11-22,686,22.129032258064516
13652,26,101,3379.54,129.9823076923077,26,Stationery,2022-02-22,2023-10-14,599,23.03846153846154
13653,25,121,3217.96,128.7184,25,Toys & Games,2022-02-10,2023-11-15,643,25.72
13654,27,116,4050.07,150.0025925925926,23,Beauty,2022-01-18,2023-12-18,699,25.88888888888889
13655,22,80,2917.38,132.60818181818183,21,Stationery,2022-01-03,2023-12-15,711,32.31818181818182
13656,21,96,3187.95,151.80714285714285,20,Home Decor,2022-01-01,2023-10-24,661,31.476190476190474
13657,19,92,3540.46,186.34,18,Electronics,2022-01-02,2023-11-10,677,35.63157894736842
13658,21,97,3137.4300000000003,149.4014285714286,20,Clothing,2022-02-02,2023-10-17,622,29.61904761904762
13659,25,113,4436.64,177.46560000000002,23,Toys & Games,2022-01-05,2023-11-09,673,26.92
13660,26,121,4218.8,162.26153846153846,26,Home Decor,2022-01-10,2023-11-23,682,26.23076923076923
13661,26,119,2860.19,110.00730769230769,25,Stationery,2022-02-08,2023-09-05,574,22.076923076923077
13662,24,112,3806.18,158.59083333333334,24,Home Decor,2022-01-03,2023-12-27,723,30.125
13663,23,106,4629.28,201.27304347826086,21,Home Decor,2022-01-17,2023-12-27,709,30.82608695652174
13664,14,56,2218.29,158.4492857142857,13,Kitchen,2022-01-18,2023-10-13,633,45.214285714285715
13665,25,104,2736.02,109.4408,24,Kitchen,2022-02-06,2023-11-16,648,25.92
13666,24,122,4215.76,175.65666666666667,21,Home Decor,2022-01-17,2023-12-13,695,28.958333333333332
13667,26,139,6743.37,259.3603846153846,24,Electronics,2022-01-09,2023-12-30,720,27.692307692307693
13668,12,53,1196.21,99.68416666666667,12,Kitchen,2022-01-20,2023-12-26,705,58.75
13669,29,131,5524.35,190.4948275862069,28,Beauty,2022-03-07,2023-12-29,662,22.82758620689655
13670,23,100,4208.57,182.98130434782607,23,Kitchen,2022-05-04,2023-12-31,606,26.347826086956523
13671,28,120,3988.2400000000002,142.43714285714287,25,Toys & Games,2022-01-17,2023-11-08,660,23.571428571428573
13672,22,103,3768.78,171.30818181818182,19,Stationery,2022-01-24,2023-12-26,701,31.863636363636363
13673,33,136,4684.9400000000005,141.96787878787882,28,Beauty,2022-01-08,2023-11-14,675,20.454545454545453
13674,27,123,3120.79,115.58481481481482,26,Stationery,2022-04-01,2023-11-20,598,22.14814814814815
13675,24,113,3752.45,156.35208333333333,23,Beauty,2022-01-15,2023-11-11,665,27.708333333333332
13676,36,164,5412.17,150.33805555555557,32,Beauty,2022-02-02,2023-12-21,687,19.083333333333332
13677,32,158,4859.41,151.8565625,28,Home Decor,2022-01-08,2023-12-03,694,21.6875
13678,27,125,4108.7699999999995,152.17666666666665,26,Kitchen,2022-02-05,2023-11-26,659,24.40740740740741
13679,21,81,2755.5099999999998,131.2147619047619,19,Clothing,2022-02-09,2023-12-01,660,31.428571428571427
13680,23,111,3316.35,144.1891304347826,22,Toys & Games,2022-01-09,2023-12-18,708,30.782608695652176
13681,15,61,1690.76,112.71733333333333,14,Kitchen,2022-01-11,2023-11-15,673,44.86666666666667
13682,19,97,3334.1099999999997,175.47947368421052,17,Toys & Games,2022-01-11,2023-12-11,699,36.78947368421053
13683,32,141,4109.41,128.4190625,30,Beauty,2022-01-08,2023-12-17,708,22.125
13684,17,75,4035.8199999999997,237.4011764705882,15,Electronics,2022-02-09,2023-08-09,546,32.11764705882353
13685,21,95,5394.39,256.8757142857143,21,Electronics,2022-03-31,2023-12-16,625,29.761904761904763
13686,21,106,2662.98,126.80857142857143,19,Clothing,2022-04-27,2023-08-01,461,21.952380952380953
13687,24,96,2207.67,91.98625,22,Beauty,2022-01-31,2023-10-05,612,25.5
13688,27,107,3136.64,116.17185185185184,24,Stationery,2022-01-06,2023-12-17,710,26.296296296296298
13689,24,108,3999.59,166.64958333333334,22,Kitchen,2022-02-12,2023-12-28,684,28.5
13690,25,106,3658.6600000000003,146.34640000000002,24,Kitchen,2022-01-14,2023-12-30,715,28.6
13691,21,94,2677.43,127.49666666666666,20,Stationery,2022-01-07,2023-12-20,712,33.904761904761905
13692,20,95,3356.0,167.8,19,Stationery,2022-01-06,2023-12-16,709,35.45
13693,37,177,6706.650000000001,181.26081081081082,32,Kitchen,2022-01-06,2023-11-30,693,18.72972972972973
13694,29,147,4347.46,149.91241379310344,26,Home Decor,2022-02-24,2023-11-27,641,22.103448275862068
13695,32,148,4426.91,138.3409375,27,Stationery,2022-01-10,2023-11-04,663,20.71875
13696,29,136,4310.35,148.63275862068966,29,Stationery,2022-02-06,2023-12-29,691,23.82758620689655
13697,22,103,4291.51,195.0686363636364,22,Kitchen,2022-01-05,2023-12-14,708,32.18181818181818
13698,25,113,3851.64,154.0656,23,Home Decor,2022-01-08,2023-12-07,698,27.92
13699,20,85,3464.98,173.249,20,Kitchen,2022-01-15,2023-12-30,714,35.7
13700,19,96,2429.25,127.85526315789474,19,Toys & Games,2022-01-03,2023-12-29,725,38.1578947368421
13701,20,91,3451.9,172.595,18,Clothing,2022-01-22,2023-11-28,675,33.75
13702,26,109,4062.92,156.26615384615386,23,Electronics,2022-01-17,2023-12-16,698,26.846153846153847
13703,32,135,6192.8,193.525,31,Kitchen,2022-01-18,2023-12-09,690,21.5625
13704,22,95,3691.83,167.81045454545455,21,Garden,2022-02-15,2023-12-30,683,31.045454545454547
13705,21,86,3896.58,185.55142857142857,19,Home Decor,2022-01-01,2023-09-27,634,30.19047619047619
13706,25,115,4379.92,175.1968,24,Stationery,2022-02-28,2023-12-09,649,25.96
13707,34,157,7195.75,211.63970588235293,30,Stationery,2022-01-25,2023-12-28,702,20.647058823529413
13708,17,79,1777.16,104.53882352941177,17,Beauty,2022-01-22,2023-11-26,673,39.588235294117645
13709,26,108,3339.7,128.45,24,Kitchen,2022-03-12,2023-12-14,642,24.692307692307693
13710,24,116,3814.01,158.91708333333335,23,Stationery,2022-01-10,2023-09-29,627,26.125
13711,20,106,4103.5,205.175,20,Garden,2022-03-13,2023-12-04,631,31.55
13712,24,96,3122.69,130.11208333333335,23,Beauty,2022-02-11,2023-12-14,671,27.958333333333332
13713,32,139,5642.46,176.326875,30,Beauty,2022-01-30,2023-12-24,693,21.65625
13714,27,137,5487.54,203.2422222222222,25,Clothing,2022-01-17,2023-12-13,695,25.74074074074074
13715,24,108,3249.91,135.41291666666666,22,Home Decor,2022-01-05,2023-11-21,685,28.541666666666668
13716,25,122,3700.48,148.0192,22,Kitchen,2022-01-01,2023-12-31,729,29.16
13717,15,64,1791.43,119.42866666666667,15,Toys & Games,2022-03-05,2023-09-17,561,37.4
13718,25,110,3365.4,134.616,25,Stationery,2022-01-08,2023-10-09,639,25.56
13719,31,125,4803.46,154.95032258064515,28,Kitchen,2022-01-06,2023-12-05,698,22.516129032258064
13720,31,158,5413.33,174.62354838709678,28,Stationery,2022-01-01,2023-11-24,692,22.322580645161292
13721,23,111,4931.55,214.41521739130437,22,Home Decor,2022-01-23,2023-10-09,624,27.130434782608695
13722,23,102,3377.57,146.8508695652174,22,Beauty,2022-02-28,2023-10-29,608,26.434782608695652
13723,20,110,4637.87,231.8935,19,Electronics,2022-01-29,2023-12-12,682,34.1
13724,24,125,5811.59,242.14958333333334,24,Stationery,2022-01-05,2023-12-08,702,29.25
13725,24,100,5057.29,210.72041666666667,23,Clothing,2022-01-19,2023-12-25,705,29.375
13726,25,109,3803.56,152.1424,25,Stationery,2022-01-06,2023-12-20,713,28.52
13727,24,88,3335.15,138.96458333333334,23,Stationery,2022-01-18,2023-12-06,687,28.625
13728,22,104,3612.1,164.18636363636364,21,Kitchen,2022-01-22,2023-12-21,698,31.727272727272727
13729,27,131,4037.59,149.54037037037037,25,Beauty,2022-01-01,2023-12-28,726,26.88888888888889
13730,16,72,2198.79,137.424375,16,Home Decor,2022-01-18,2023-11-30,681,42.5625
13731,24,101,4231.16,176.29833333333332,22,Beauty,2022-02-19,2023-12-31,680,28.333333333333332
13732,22,96,3184.21,144.7368181818182,20,Stationery,2022-02-02,2023-11-25,661,30.045454545454547
13733,20,106,3820.64,191.03199999999998,20,Kitchen,2022-02-25,2023-12-14,657,32.85
13734,14,60,2414.35,172.45357142857142,14,Clothing,2022-02-04,2023-09-10,583,41.642857142857146
13735,26,111,2921.35,112.35961538461538,25,Home Decor,2022-01-13,2023-11-04,660,25.384615384615383
13736,21,96,2990.33,142.39666666666668,21,Beauty,2022-01-16,2023-08-07,568,27.047619047619047
13737,24,92,3770.14,157.08916666666667,24,Toys & Games,2022-01-07,2023-11-22,684,28.5
13738,26,103,3442.42,132.40076923076924,25,Home Decor,2022-01-18,2023-12-09,690,26.53846153846154
13739,31,161,4289.0,138.3548387096774,29,Kitchen,2022-01-10,2023-10-24,652,21.032258064516128
13740,21,87,3050.42,145.25809523809525,20,Kitchen,2022-01-25,2023-11-14,658,31.333333333333332
13741,31,136,4916.85,158.60806451612905,31,Beauty,2022-01-01,2023-12-25,723,23.322580645161292
13742,19,75,2691.04,141.63368421052633,18,Stationery,2022-05-30,2023-12-12,561,29.526315789473685
13743,23,101,3896.87,169.4291304347826,23,Electronics,2022-02-22,2023-11-07,623,27.08695652173913
13744,24,109,4184.86,174.36916666666664,21,Kitchen,2022-01-11,2023-12-25,713,29.708333333333332
13745,23,103,3783.84,164.51478260869567,21,Kitchen,2022-01-04,2023-12-27,722,31.391304347826086
13746,27,94,3146.62,116.54148148148148,26,Kitchen,2022-01-10,2023-10-25,653,24.185185185185187
13747,34,173,6411.9,188.58529411764704,32,Electronics,2022-01-22,2023-12-28,705,20.735294117647058
13748,27,123,5254.3099999999995,194.60407407407405,24,Beauty,2022-01-07,2023-12-25,717,26.555555555555557
13749,29,124,5028.12,173.38344827586207,23,Home Decor,2022-02-09,2023-12-24,683,23.551724137931036
13750,18,77,3056.11,169.7838888888889,17,Toys & Games,2022-01-16,2023-12-31,714,39.666666666666664
13751,28,126,4454.2,159.07857142857142,28,Kitchen,2022-01-14,2023-12-28,713,25.464285714285715
13752,22,82,2933.56,133.34363636363636,20,Stationery,2022-01-17,2023-11-23,675,30.681818181818183
13753,18,78,2696.19,149.78833333333333,17,Toys & Games,2022-01-01,2023-10-16,653,36.27777777777778
13754,18,82,2974.63,165.25722222222223,16,Clothing,2022-02-19,2023-10-27,615,34.166666666666664
13755,27,115,4800.33,177.79,23,Electronics,2022-01-11,2023-11-29,687,25.444444444444443
13756,28,127,4026.57,143.80607142857144,25,Stationery,2022-01-24,2023-12-29,704,25.142857142857142
13757,17,77,2768.08,162.82823529411763,17,Stationery,2022-01-30,2023-12-09,678,39.88235294117647
13758,30,152,5464.3,182.14333333333335,27,Beauty,2022-02-25,2023-12-27,670,22.333333333333332
13759,22,84,3061.58,139.16272727272727,21,Kitchen,2022-02-03,2023-12-13,678,30.818181818181817
13760,19,105,3834.2299999999996,201.8015789473684,18,Beauty,2022-01-03,2023-12-15,711,37.421052631578945
13761,32,125,3926.04,122.68875,28,Beauty,2022-02-13,2023-12-23,678,21.1875
13762,17,71,2158.89,126.9935294117647,17,Home Decor,2022-02-07,2023-12-21,682,40.11764705882353
13763,25,110,4012.99,160.5196,25,Beauty,2022-01-03,2023-12-23,719,28.76
13764,33,151,5688.77,172.38696969696971,33,Home Decor,2022-01-25,2023-12-27,701,21.242424242424242
13765,23,103,3801.71,165.2917391304348,23,Beauty,2022-01-07,2023-11-27,689,29.956521739130434
13766,27,135,5121.7300000000005,189.69370370370373,20,Stationery,2022-02-24,2023-11-03,617,22.85185185185185
13767,20,110,4033.26,201.663,20,Kitchen,2022-03-19,2023-12-21,642,32.1
13768,20,108,4883.39,244.16950000000003,20,Beauty,2022-02-28,2023-12-28,668,33.4
13769,22,93,2931.46,133.24818181818182,22,Beauty,2022-01-09,2023-11-09,669,30.40909090909091
13770,30,124,5652.26,188.40866666666668,28,Kitchen,2022-01-09,2023-12-31,721,24.033333333333335
13771,34,160,5637.41,165.80617647058824,33,Clothing,2022-01-18,2023-12-27,708,20.823529411764707
13772,26,130,6530.27,251.16423076923078,26,Beauty,2022-01-22,2023-12-28,705,27.115384615384617
13773,18,86,3048.34,169.35222222222222,17,Home Decor,2022-03-30,2023-12-12,622,34.55555555555556
13774,30,145,4109.85,136.995,29,Clothing,2022-01-19,2023-12-25,705,23.5
13775,23,95,2856.04,124.17565217391304,22,Home Decor,2022-04-19,2023-12-19,609,26.47826086956522
13776,33,173,5866.4,177.76969696969695,33,Kitchen,2022-01-30,2023-12-21,690,20.90909090909091
13777,18,77,3157.99,175.44388888888886,17,Home Decor,2022-03-17,2023-12-13,636,35.333333333333336
13778,22,90,3467.44,157.6109090909091,22,Kitchen,2022-01-31,2023-11-27,665,30.227272727272727
13779,21,110,3635.11,173.1004761904762,20,Stationery,2022-06-02,2023-12-27,573,27.285714285714285
13780,21,106,3780.87,180.04142857142855,19,Kitchen,2022-05-19,2023-12-11,571,27.19047619047619
