CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,KMeans_Cluster,Churned,ChurnProb,ChurnRisk
13103,4,27,4983.3,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
13104,23,28,3907.27,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13105,10,31,6242.69,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13106,21,30,4091.24,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13107,40,29,4296.93,2,5,4,11,At-Risk,0,0,2.054780142953053e-06,Low
13108,8,24,2246.91,5,3,1,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13109,13,24,3956.5,4,3,3,10,Loyal Customers,3,0,2.054780142953053e-06,Low
13110,2,30,6447.42,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13111,5,24,3553.37,5,3,3,11,Loyal Customers,3,0,2.054780142953053e-06,Low
13112,18,21,4354.7300000000005,3,2,4,9,Potential Loyalists,3,0,2.054780142953053e-06,Low
13113,26,17,2826.99,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13114,20,22,4268.69,3,2,4,9,Potential Loyalists,3,0,2.054780142953053e-06,Low
13115,32,24,3481.79,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
13116,6,32,6549.81,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13117,18,27,3379.68,3,4,2,9,Loyal Customers,0,0,2.054780142953053e-06,Low
13118,22,30,7234.69,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13119,76,20,2195.92,1,2,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13120,4,32,6058.86,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13121,10,23,3403.36,4,3,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13122,7,27,3845.77,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
13123,43,24,3872.87,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
13124,25,28,5131.67,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13125,3,19,2721.66,5,1,1,7,New Customers,3,0,2.054780142953053e-06,Low
13126,12,30,3703.04,4,5,3,12,Champions,0,0,2.054780142953053e-06,Low
13127,30,22,2821.75,2,2,1,5,Hibernating,3,0,2.054780142953053e-06,Low
13128,52,21,3407.74,1,2,2,5,Hibernating,1,0,2.054780142953053e-06,Low
13129,6,20,3108.88,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
13130,5,28,5072.05,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
13131,20,30,5006.32,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13132,12,28,4523.6,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
13133,15,21,2479.27,4,2,1,7,New Customers,3,0,2.054780142953053e-06,Low
13134,40,20,3667.22,2,2,3,7,Hibernating,3,0,2.054780142953053e-06,Low
13135,6,27,5441.27,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
13136,11,28,4795.06,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
13137,21,19,2824.01,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13138,24,28,4340.2,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13139,12,26,4095.38,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
13140,34,23,3290.81,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
13141,20,14,2201.24,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13142,26,24,3083.25,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
13143,28,23,3478.37,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
13144,40,24,4305.92,2,3,4,9,At-Risk,1,0,2.054780142953053e-06,Low
13145,43,12,2437.02,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13146,19,22,4015.21,3,2,3,8,Potential Loyalists,3,0,2.054780142953053e-06,Low
13147,22,22,4264.58,3,2,4,9,Potential Loyalists,3,0,2.054780142953053e-06,Low
13148,28,27,2905.96,3,4,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
13149,4,35,4953.24,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13150,21,38,5834.61,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13151,30,24,3395.19,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
13152,130,19,3977.68,1,1,3,5,Hibernating,4,1,0.999960475843155,High
13153,38,26,4513.58,2,4,4,10,At-Risk,0,0,2.054780142953053e-06,Low
13154,147,19,3990.05,1,1,3,5,Hibernating,4,1,0.999960475843155,High
13155,15,18,1951.79,4,1,1,6,New Customers,2,0,2.054780142953053e-06,Low
13156,4,28,4387.9400000000005,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
13157,6,27,4426.7,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
13158,62,20,3460.23,1,2,2,5,Hibernating,1,0,2.054780142953053e-06,Low
13159,115,16,2867.6400000000003,1,1,1,3,Hibernating,4,1,0.999960475843155,High
13160,88,23,4155.99,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
13161,50,24,4535.87,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
13162,8,23,4783.82,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13163,96,23,3420.4300000000003,1,3,2,6,At-Risk,4,1,0.999960475843155,High
13164,43,17,2201.76,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13165,29,27,2372.17,3,4,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
13166,3,29,4897.55,5,5,5,15,Champions,0,0,2.054780142953053e-06,Low
13167,13,25,2823.3,4,3,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
13168,2,24,3400.83,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
13169,71,26,4183.66,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
13170,3,27,4894.79,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
13171,80,22,3640.28,1,2,3,6,Hibernating,1,0,2.054780142953053e-06,Low
13172,18,29,4522.53,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13173,10,20,3609.99,4,2,3,9,New Customers,3,0,2.054780142953053e-06,Low
13174,6,23,2464.86,5,3,1,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13175,40,24,3851.51,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
13176,49,31,5125.69,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
13177,29,29,3594.68,3,5,3,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13178,16,25,3833.32,4,3,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13179,10,27,4392.110000000001,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
13180,24,21,4770.58,3,2,4,9,Potential Loyalists,0,0,2.054780142953053e-06,Low
13181,32,25,4352.82,2,3,4,9,At-Risk,0,0,2.054780142953053e-06,Low
13182,40,27,4896.66,2,4,5,11,At-Risk,0,0,2.054780142953053e-06,Low
13183,45,32,5669.08,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
13184,14,28,3974.36,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
13185,72,18,2248.78,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
13186,11,26,4392.45,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
13187,5,22,3793.49,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
13188,23,23,3666.79,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13189,84,18,2033.42,1,1,1,3,Hibernating,4,0,2.054780142953053e-06,Low
13190,34,26,6821.02,2,4,5,11,At-Risk,5,0,2.054780142953053e-06,Low
13191,11,24,2872.9300000000003,4,3,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
13192,11,22,4357.98,4,2,4,10,New Customers,3,0,2.054780142953053e-06,Low
13193,47,20,3341.47,2,2,2,6,Hibernating,2,0,2.054780142953053e-06,Low
13194,26,15,3119.52,3,1,2,6,Potential Loyalists,2,0,2.054780142953053e-06,Low
13195,13,33,5514.56,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13196,26,22,1852.69,3,2,1,6,Potential Loyalists,2,0,2.054780142953053e-06,Low
13197,6,29,3829.88,5,5,3,13,Champions,0,0,2.054780142953053e-06,Low
13198,6,25,3886.74,5,3,3,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13199,34,21,3005.85,2,2,2,6,Hibernating,3,0,2.054780142953053e-06,Low
13200,10,26,5662.62,4,4,5,13,Champions,0,0,2.054780142953053e-06,Low
13201,2,23,3441.79,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
13202,2,34,3763.91,5,5,3,13,Champions,0,0,2.054780142953053e-06,Low
13203,36,23,3121.63,2,3,2,7,At-Risk,3,0,2.054780142953053e-06,Low
13204,14,26,4990.03,4,4,5,13,Champions,0,0,2.054780142953053e-06,Low
13205,3,27,2826.8,5,4,1,10,Champions,3,0,2.054780142953053e-06,Low
13206,72,25,3519.68,1,3,2,6,At-Risk,1,0,2.054780142953053e-06,Low
13207,86,16,1574.4399999999998,1,1,1,3,Hibernating,4,0,2.054780142953053e-06,Low
13208,16,29,4491.5,4,5,4,13,Champions,0,0,2.054780142953053e-06,Low
13209,25,22,3201.11,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
13210,60,19,3392.37,1,1,2,4,Hibernating,2,0,2.054780142953053e-06,Low
13211,4,27,5092.38,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
13212,31,23,3531.37,2,3,3,8,At-Risk,3,0,2.054780142953053e-06,Low
13213,46,20,2523.12,2,2,1,5,Hibernating,2,0,2.054780142953053e-06,Low
13214,38,28,3999.79,2,4,3,9,At-Risk,0,0,2.054780142953053e-06,Low
13215,22,34,5877.51,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13216,51,18,2314.86,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
13217,5,21,3454.42,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
13218,8,31,4785.26,5,5,4,14,Champions,5,0,2.054780142953053e-06,Low
13219,39,24,2810.05,2,3,1,6,At-Risk,3,0,2.054780142953053e-06,Low
13220,4,21,2441.01,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
13221,7,23,3036.97,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
13222,15,24,5368.34,4,3,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13223,9,28,3758.49,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
13224,22,30,4415.02,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13225,23,28,3724.72,3,5,3,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13226,2,26,4904.52,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
13227,57,28,5751.22,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
13228,58,29,5691.4,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
13229,45,27,2597.74,2,4,1,7,At-Risk,1,0,2.054780142953053e-06,Low
13230,30,19,2812.7,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13231,37,18,2428.27,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13232,16,20,3585.69,4,2,3,9,New Customers,3,0,2.054780142953053e-06,Low
13233,8,33,4322.55,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
13234,20,16,2484.38,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13235,24,29,3820.08,3,5,3,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13236,37,17,2474.1,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13237,16,32,5015.77,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13238,5,17,2524.89,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
13239,27,25,3841.2,3,3,3,9,Loyal Customers,0,0,2.054780142953053e-06,Low
13240,35,28,5268.12,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
13241,5,28,3560.04,5,5,3,13,Champions,0,0,2.054780142953053e-06,Low
13242,7,36,5012.07,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13243,7,32,5239.11,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13244,71,27,4610.0,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
13245,1,35,5848.37,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13246,1,20,2788.67,5,2,1,8,New Customers,3,0,2.054780142953053e-06,Low
13247,202,20,2805.02,1,2,1,4,Hibernating,4,1,0.999960475843155,High
13248,8,33,5052.89,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13249,2,28,4316.29,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
13250,38,18,4317.91,2,1,4,7,Hibernating,3,0,2.054780142953053e-06,Low
13251,20,19,2462.75,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13252,1,18,2782.04,5,1,1,7,New Customers,3,0,2.054780142953053e-06,Low
13253,24,30,5940.5,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13254,13,32,5329.16,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13255,37,25,4422.45,2,3,4,9,At-Risk,0,0,2.054780142953053e-06,Low
13256,18,25,5691.37,3,3,5,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13257,10,24,3662.53,4,3,3,10,Loyal Customers,3,0,2.054780142953053e-06,Low
13258,50,20,3116.4700000000003,1,2,2,5,Hibernating,2,0,2.054780142953053e-06,Low
13259,14,20,2904.82,4,2,1,7,New Customers,3,0,2.054780142953053e-06,Low
13260,35,25,3919.3,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
13261,22,26,4923.41,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13262,26,25,3469.29,3,3,2,8,Loyal Customers,3,0,2.054780142953053e-06,Low
13263,39,23,5020.59,2,3,5,10,At-Risk,0,0,2.054780142953053e-06,Low
13264,8,37,5809.76,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13265,41,30,4911.55,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
13266,49,22,3143.25,2,2,2,6,Hibernating,1,0,2.054780142953053e-06,Low
13267,18,28,5120.629999999999,3,5,5,13,Loyal Customers,0,0,2.054780142953053e-06,Low
13268,19,21,2796.81,3,2,1,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
13269,13,20,2911.63,4,2,1,7,New Customers,3,0,2.054780142953053e-06,Low
13270,1,24,4093.95,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13271,14,23,4682.63,4,3,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13272,23,19,2400.01,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13273,18,18,2475.11,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13274,21,38,6776.86,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13275,22,27,4113.55,3,4,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13276,67,28,4204.06,1,5,4,10,At-Risk,1,0,2.054780142953053e-06,Low
13277,64,33,4765.3,1,5,4,10,At-Risk,5,0,2.054780142953053e-06,Low
13278,3,28,3733.13,5,5,3,13,Champions,0,0,2.054780142953053e-06,Low
13279,19,25,3599.95,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13280,27,16,2402.42,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13281,9,29,5457.69,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13282,10,22,2944.27,4,2,2,8,New Customers,3,0,2.054780142953053e-06,Low
13283,59,19,2818.36,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
13284,28,18,3506.9,3,1,2,6,Potential Loyalists,2,0,2.054780142953053e-06,Low
13285,7,23,3308.37,5,3,2,10,Loyal Customers,3,0,2.054780142953053e-06,Low
13286,26,36,5501.87,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13287,11,21,6361.74,4,2,5,11,New Customers,0,0,2.054780142953053e-06,Low
13288,3,26,4928.2300000000005,5,4,5,14,Champions,0,0,2.054780142953053e-06,Low
13289,57,19,2497.35,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
13290,46,27,4047.23,2,4,3,9,At-Risk,1,0,2.054780142953053e-06,Low
13291,22,33,4304.400000000001,3,5,4,12,Loyal Customers,5,0,2.054780142953053e-06,Low
13292,55,32,5461.31,1,5,5,11,At-Risk,5,0,2.054780142953053e-06,Low
13293,235,24,3733.84,1,3,3,7,At-Risk,4,1,0.999960475843155,High
13294,27,23,3532.79,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13295,31,24,4696.31,2,3,4,9,At-Risk,0,0,2.054780142953053e-06,Low
13296,3,26,4748.82,5,4,4,13,Champions,0,0,2.054780142953053e-06,Low
13297,68,28,5356.03,1,5,5,11,At-Risk,1,0,2.054780142953053e-06,Low
13298,7,15,2245.82,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
13299,216,15,2178.98,1,1,1,3,Hibernating,4,1,0.999960475843155,High
13300,17,35,4776.610000000001,4,5,4,13,Champions,5,0,2.054780142953053e-06,Low
13301,18,26,4067.53,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13302,20,23,4774.3,3,3,4,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13303,21,33,4164.12,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13304,22,26,4869.34,3,4,5,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13305,56,24,4639.76,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
13306,2,25,4255.2,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13307,20,22,3534.49,3,2,3,8,Potential Loyalists,3,0,2.054780142953053e-06,Low
13308,50,17,1891.48,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
13309,12,24,3985.62,4,3,3,10,Loyal Customers,3,0,2.054780142953053e-06,Low
13310,30,26,3691.48,2,4,3,9,At-Risk,0,0,2.054780142953053e-06,Low
13311,8,25,4747.61,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13312,18,27,3555.4300000000003,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13313,40,27,4344.91,2,4,4,10,At-Risk,0,0,2.054780142953053e-06,Low
13314,5,25,4219.36,5,3,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13315,15,27,4555.099999999999,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
13316,3,26,3082.32,5,4,2,11,Champions,3,0,2.054780142953053e-06,Low
13317,75,21,5612.77,1,2,5,8,Hibernating,1,0,2.054780142953053e-06,Low
13318,17,29,5117.91,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13319,78,24,4924.99,1,3,5,9,At-Risk,1,0,2.054780142953053e-06,Low
13320,15,26,3714.52,4,4,3,11,Champions,0,0,2.054780142953053e-06,Low
13321,27,27,5825.07,3,4,5,12,Loyal Customers,5,0,2.054780142953053e-06,Low
13322,9,25,3814.27,4,3,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13323,17,16,3010.73,4,1,2,7,New Customers,2,0,2.054780142953053e-06,Low
13324,4,22,3578.55,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
13325,106,22,2979.58,1,2,2,5,Hibernating,4,1,0.999960475843155,High
13326,61,24,3181.16,1,3,2,6,At-Risk,1,0,2.054780142953053e-06,Low
13327,41,25,4175.71,2,3,4,9,At-Risk,1,0,2.054780142953053e-06,Low
13328,48,26,5218.12,2,4,5,11,At-Risk,1,0,2.054780142953053e-06,Low
13329,40,24,3785.08,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
13330,93,21,2879.56,1,2,1,4,Hibernating,4,1,0.999960475843155,High
13331,36,22,2080.3,2,2,1,5,Hibernating,2,0,2.054780142953053e-06,Low
13332,20,25,3024.2200000000003,3,4,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13333,4,27,3952.92,5,4,3,12,Champions,0,0,2.054780142953053e-06,Low
13334,45,23,2453.67,2,3,1,6,At-Risk,2,0,2.054780142953053e-06,Low
13335,17,34,6292.32,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13336,55,23,3938.13,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
13337,22,34,5296.900000000001,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13338,23,25,2833.23,3,4,1,8,Loyal Customers,3,0,2.054780142953053e-06,Low
13339,34,30,5770.15,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
13340,101,22,2877.5,1,2,1,4,Hibernating,4,1,0.999960475843155,High
13341,7,17,2428.54,5,1,1,7,New Customers,2,0,2.054780142953053e-06,Low
13342,6,23,3762.22,5,3,3,11,Loyal Customers,3,0,2.054780142953053e-06,Low
13343,7,24,5433.3,5,3,5,13,Loyal Customers,0,0,2.054780142953053e-06,Low
13344,59,22,2929.07,1,2,1,4,Hibernating,1,0,2.054780142953053e-06,Low
13345,4,25,3770.72,5,4,3,12,Champions,3,0,2.054780142953053e-06,Low
13346,9,22,3176.17,4,2,2,8,New Customers,3,0,2.054780142953053e-06,Low
13347,6,30,5558.9,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13348,12,16,3736.5,4,1,3,8,New Customers,3,0,2.054780142953053e-06,Low
13349,23,22,3270.41,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
13350,55,27,4359.93,1,4,4,9,At-Risk,1,0,2.054780142953053e-06,Low
13351,8,21,3140.92,5,2,2,9,New Customers,3,0,2.054780142953053e-06,Low
13352,15,24,3384.26,4,3,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13353,12,25,4070.52,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
13354,8,31,6513.68,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13355,51,23,3361.8,1,3,2,6,At-Risk,1,0,2.054780142953053e-06,Low
13356,16,35,5950.91,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13357,25,29,4675.77,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13358,1,24,5776.67,5,3,5,13,Loyal Customers,0,0,2.054780142953053e-06,Low
13359,31,19,3342.64,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
13360,46,23,4856.29,2,3,5,10,At-Risk,1,0,2.054780142953053e-06,Low
13361,16,24,3171.38,4,3,2,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13362,4,19,2826.72,5,1,1,7,New Customers,3,0,2.054780142953053e-06,Low
13363,77,24,3422.33,1,3,2,6,At-Risk,1,0,2.054780142953053e-06,Low
13364,50,24,4006.12,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
13365,59,22,2346.54,1,2,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13366,23,20,3372.0,3,2,2,7,Potential Loyalists,3,0,2.054780142953053e-06,Low
13367,62,24,3449.9,1,3,2,6,At-Risk,1,0,2.054780142953053e-06,Low
13368,11,31,3913.92,4,5,3,12,Champions,0,0,2.054780142953053e-06,Low
13369,38,22,3656.72,2,2,3,7,Hibernating,3,0,2.054780142953053e-06,Low
13370,19,14,1763.4,3,1,1,5,Potential Loyalists,2,0,2.054780142953053e-06,Low
13371,22,28,4737.28,3,5,4,12,Loyal Customers,0,0,2.054780142953053e-06,Low
13372,51,23,3873.2,1,3,3,7,At-Risk,1,0,2.054780142953053e-06,Low
13373,50,25,3256.51,1,4,2,7,At-Risk,1,0,2.054780142953053e-06,Low
13374,113,20,3514.03,1,2,2,5,Hibernating,4,1,0.999960475843155,High
13375,11,24,4269.38,4,3,4,11,Loyal Customers,0,0,2.054780142953053e-06,Low
13376,10,25,4221.79,4,4,4,12,Champions,0,0,2.054780142953053e-06,Low
13377,29,24,4097.03,3,3,4,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13378,27,23,3645.93,3,3,3,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13379,3,23,2461.27,5,3,1,9,Loyal Customers,3,0,2.054780142953053e-06,Low
13380,76,18,1953.24,1,1,1,3,Hibernating,2,0,2.054780142953053e-06,Low
13381,11,35,4460.28,4,5,4,13,Champions,5,0,2.054780142953053e-06,Low
13382,46,36,6282.38,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
13383,14,20,2483.96,4,2,1,7,New Customers,2,0,2.054780142953053e-06,Low
13384,2,30,4327.61,5,5,4,14,Champions,0,0,2.054780142953053e-06,Low
13385,45,25,3742.12,2,4,3,9,At-Risk,1,0,2.054780142953053e-06,Low
13386,27,21,2646.73,3,2,1,6,Potential Loyalists,2,0,2.054780142953053e-06,Low
13387,39,24,3746.45,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
13388,49,18,2142.8,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13389,42,31,4814.27,2,5,5,12,At-Risk,5,0,2.054780142953053e-06,Low
13390,23,21,2822.77,3,2,1,6,Potential Loyalists,3,0,2.054780142953053e-06,Low
13391,41,18,3499.56,2,1,2,5,Hibernating,2,0,2.054780142953053e-06,Low
13392,42,19,2437.87,2,1,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13393,26,30,5177.38,3,5,5,13,Loyal Customers,5,0,2.054780142953053e-06,Low
13394,84,22,3327.94,1,2,2,5,Hibernating,1,0,2.054780142953053e-06,Low
13395,65,21,3672.62,1,2,3,6,Hibernating,1,0,2.054780142953053e-06,Low
13396,50,21,2338.41,1,2,1,4,Hibernating,2,0,2.054780142953053e-06,Low
13397,82,21,3591.56,1,2,3,6,Hibernating,1,0,2.054780142953053e-06,Low
13398,29,29,3465.06,3,5,2,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13399,36,21,4049.37,2,2,3,7,Hibernating,3,0,2.054780142953053e-06,Low
13400,6,21,3865.92,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
13401,9,26,3380.15,4,4,2,10,Champions,3,0,2.054780142953053e-06,Low
13402,2,35,5701.67,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13403,17,18,3037.44,4,1,2,7,New Customers,2,0,2.054780142953053e-06,Low
13404,16,20,3402.75,4,2,2,8,New Customers,3,0,2.054780142953053e-06,Low
13405,16,25,6223.54,4,4,5,13,Champions,5,0,2.054780142953053e-06,Low
13406,70,28,4754.83,1,5,4,10,At-Risk,1,0,2.054780142953053e-06,Low
13407,52,25,4046.18,1,4,3,8,At-Risk,1,0,2.054780142953053e-06,Low
13408,4,22,3562.13,5,2,3,10,New Customers,3,0,2.054780142953053e-06,Low
13409,6,21,4136.39,5,2,4,11,New Customers,3,0,2.054780142953053e-06,Low
13410,9,33,5291.9,4,5,5,14,Champions,5,0,2.054780142953053e-06,Low
13411,53,24,4240.87,1,3,4,8,At-Risk,1,0,2.054780142953053e-06,Low
13412,57,22,3218.6,1,2,2,5,Hibernating,1,0,2.054780142953053e-06,Low
13413,1,31,7671.44,5,5,5,15,Champions,5,0,2.054780142953053e-06,Low
13414,37,23,3988.84,2,3,3,8,At-Risk,1,0,2.054780142953053e-06,Low
13415,21,24,4302.3,3,3,4,10,Loyal Customers,0,0,2.054780142953053e-06,Low
13416,23,25,3947.72,3,4,3,10,Loyal Customers,0,0,2.054780142953053e-06,Low
